time,label,pitch,filtered
16.212,[kmtcs],2.6689, 2.6770
16.216,[kmtcs],2.6431, 2.6720
16.220,[kmtcs],2.6524, 2.6668
16.224,[kmtcs],2.6377, 2.6583
16.228,[kmtcs],2.6356, 2.6505
16.232,[kmtcs],2.6370, 2.6421
16.236,[kmtcs],2.6213, 2.6356
16.240,[kmtcs],2.6291, 2.6319
16.244,[kmtcs],2.6225, 2.6268
16.248,[kmtcs],2.5836, 2.6226
16.252,[kmtcs],2.5926, 2.6159
16.256,[kmtcs],2.5788, 2.6062
16.260,[kmtcs],2.5793, 2.5962
16.264,[kmtcs],2.5661, 2.5850
16.268,[kmtcs],2.5777, 2.5762
16.272,[kmtcs],2.5460, 2.5723
16.276,[kmtcs],2.5462, 2.5656
16.280,[kmtcs],2.5306, 2.5588
16.284,[kmtcs],2.5346, 2.5497
16.288,[kmtcs],2.5014, 2.5405
16.292,[kmtcs],2.5158, 2.5289
16.296,[kmtcs],2.4908, 2.5204
16.300,[kmtcs],2.4717, 2.5099
16.304,[kmtcs],2.4653, 2.4991
16.308,[kmtcs],2.4422, 2.4855
16.312,[kmtcs],2.4681, 2.4738
16.316,[kmtcs],2.4396, 2.4608
16.320,[kmtcs],2.4683, 2.4530
16.324,[kmtcs],2.4378, 2.4497
16.328,[kmtcs],2.4466, 2.4475
16.332,[kmtcs],2.4396, 2.4470
16.336,[kmtcs],2.4562, 2.4427
16.340,[kmtcs],2.4234, 2.4419
16.344,[kmtcs],2.4548, 2.4378
16.348,[kmtcs],2.4310, 2.4380
16.352,[kmtcs],2.4135, 2.4357
16.356,[kmtcs],2.4003, 2.4317
16.360,[kmtcs],2.4018, 2.4228
16.364,[kmtcs],2.4280, 2.4159
16.368,[kmtcs],2.3791, 2.4062
16.372,[kmtcs],2.4407, 2.4021
16.376,[kmtcs],2.4180, 2.4032
16.380,[kmtcs],2.4104, 2.4069
16.384,[kmtcs],2.4462, 2.4110
16.388,[kmtcs],2.4398, 2.4139
16.392,[kmtcs],2.4379, 2.4232
16.396,[kmtcs],2.4886, 2.4266
16.400,[kmtcs],2.4622, 2.4366
16.404,[kmtcs],2.4436, 2.4475
16.408,[kmtcs],2.4777, 2.4527
16.412,[kmtcs],2.4561, 2.4570
16.416,[kmtcs],2.5054, 2.4601
16.420,[kmtcs],2.4721, 2.4601
16.424,[kmtcs],2.5439, 2.4678
16.428,[kmtcs],2.5212, 2.4814
16.432,[kmtcs],2.5278, 2.4933
16.436,[kmtcs],2.5729, 2.5093
16.440,[kmtcs],2.5740, 2.5213
16.444,[kmtcs],2.5701, 2.5386
16.448,[kmtcs],2.6249, 2.5493
16.452,[kmtcs],2.6020, 2.5659
16.456,[kmtcs],2.6054, 2.5814
16.460,[kmtcs],2.6248, 2.5910
16.464,[kmtcs],2.5866, 2.5994
16.468,[kmtcs],2.6578, 2.6055
16.472,[kmtcs],2.6128, 2.6063
16.476,[kmtcs],2.6434, 2.6119
16.480,[kmtcs],2.6587, 2.6190
16.484,[kmtcs],2.6234, 2.6250
16.488,[kmtcs],2.6618, 2.6342
16.492,[kmtcs],2.6576, 2.6349
16.496,[kmtcs],2.6458, 2.6415
16.500,[kmtcs],2.6945, 2.6447
16.504,[kmtcs],2.6622, 2.6489
16.508,[kmtcs],2.6650, 2.6577
16.512,[kmtcs],2.6729, 2.6608
16.516,[kmtcs],2.6343, 2.6626
16.520,[kmtcs],2.6815, 2.6623
16.524,[kmtcs],2.6468, 2.6561
16.528,[kmtcs],2.6699, 2.6548
16.532,[kmtcs],2.6726, 2.6546
16.536,[kmtcs],2.6399, 2.6547
16.540,[kmtcs],2.6493, 2.6574
16.544,[kmtcs],2.6118, 2.6514
16.548,[kmtcs],2.6202, 2.6455
16.552,[kmtcs],2.6401, 2.6344
16.556,[kmtcs],2.5914, 2.6241
16.560,[kmtcs],2.6008, 2.6179
16.564,[kmtcs],2.6012, 2.6101
16.568,[kmtcs],2.5935, 2.6053
16.572,[kmtcs],2.5893, 2.5986
16.576,[kmtcs],2.5615, 2.5901
16.580,[kmtcs],2.5910, 2.5867
16.584,[kmtcs],2.5692, 2.5809
16.588,[kmtcs],2.5456, 2.5744
16.592,[kmtcs],2.5499, 2.5679
16.596,[kmtcs],2.5320, 2.5600
16.600,[kmtcs],2.5302, 2.5524
16.604,[kmtcs],2.5498, 2.5409
16.608,[kmtcs],2.5080, 2.5341
16.612,[kmtcs],2.5294, 2.5301
16.616,[kmtcs],2.5337, 2.5257
16.620,[kmtcs],2.4942, 2.5231
16.624,[kmtcs],2.5283, 2.5194
16.628,[kmtcs],2.4904, 2.5134
16.632,[kmtcs],2.5256, 2.5115
16.636,[kmtcs],2.4960, 2.5069
16.640,[kmtcs],2.5269, 2.5034
16.644,[kmtcs],2.5181, 2.5062
16.648,[kmtcs],2.4885, 2.5053
16.652,[kmtcs],2.5040, 2.5075
16.656,[kmtcs],2.5164, 2.5037
16.660,[kmtcs],2.4917, 2.5029
16.664,[kmtcs],2.4895, 2.4981
16.668,[kmtcs],2.4923, 2.4950
16.672,[kmtcs],2.4933, 2.4940
16.676,[kmtcs],2.5096, 2.4907
16.680,[kmtcs],2.4543, 2.4873
16.684,[kmtcs],2.5152, 2.4868
16.688,[kmtcs],2.5029, 2.4867
16.692,[kmtcs],2.4827, 2.4870
16.696,[kmtcs],2.5036, 2.4881
16.700,[kmtcs],2.4690, 2.4876
16.704,[kmtcs],2.5360, 2.4917
16.708,[kmtcs],2.5077, 2.4897
16.712,[kmtcs],2.5098, 2.4929
16.716,[kmtcs],2.5247, 2.5004
16.720,[kmtcs],2.5471, 2.5059
16.724,[kmtcs],2.5280, 2.5157
16.728,[kmtcs],2.5583, 2.5186
16.732,[kmtcs],2.5024, 2.5264
16.736,[kmtcs],2.5638, 2.5310
16.740,[kmtcs],2.5440, 2.5327
16.744,[kmtcs],2.5213, 2.5320
16.748,[kmtcs],2.5578, 2.5341
16.752,[kmtcs],2.5048, 2.5324
16.756,[kmtcs],2.5671, 2.5352
16.760,[kmtcs],2.5181, 2.5307
16.764,[kmtcs],2.5354, 2.5297
16.768,[kmtcs],2.5165, 2.5307
16.772,[kmtcs],2.5404, 2.5262
16.776,[kmtcs],2.5006, 2.5270
16.780,[kmtcs],2.5329, 2.5195
16.784,[kmtcs],2.4859, 2.5183
16.788,[kmtcs],2.5195, 2.5129
16.792,[kmtcs],2.5084, 2.5095
16.796,[kmtcs],2.4696, 2.5031
16.800,[kmtcs],2.5010, 2.5003
16.804,[kmtcs],2.4465, 2.4918
16.808,[kmtcs],2.4873, 2.4862
16.812,[kmtcs],2.4691, 2.4761
16.816,[kmtcs],2.4663, 2.4693
16.820,[kmtcs],2.4668, 2.4681
16.824,[kmtcs],2.4889, 2.4642
16.828,[kmtcs],2.4396, 2.4671
16.832,[kmtcs],2.4858, 2.4639
16.836,[kmtcs],2.4586, 2.4635
16.840,[kmtcs],2.4594, 2.4626
16.844,[kmtcs],2.4705, 2.4613
16.848,[kmtcs],2.4456, 2.4578
16.852,[kmtcs],2.4824, 2.4597
16.856,[kmtcs],2.4343, 2.4560
16.860,[kmtcs],2.4596, 2.4552
16.864,[kmtcs],2.4623, 2.4537
16.868,[kmtcs],2.4541, 2.4511
16.872,[kmtcs],2.4525, 2.4518
16.876,[kmtcs],2.4627, 2.4491
16.880,[kmtcs],2.3578, 2.4500
16.884,[kmtcs],2.3962, 2.4399
16.888,[kmtcs],2.3742, 2.4232
16.892,[kmtcs],2.3717, 2.4035
16.896,[kmtcs],2.3868, 2.3857
16.900,[kmtcs],2.3810, 2.3727
16.904,[kmtcs],2.3838, 2.3757
16.908,[kmtcs],2.3720, 2.3742
16.912,[kmtcs],2.3892, 2.3756
16.916,[kmtcs],2.3860, 2.3768
16.920,[kmtcs],2.3947, 2.3768
16.924,[kmtcs],2.3895, 2.3791
16.928,[kmtcs],2.4072, 2.3820
16.932,[kmtcs],2.4013, 2.3871
16.936,[kmtcs],2.4070, 2.3904
16.940,[kmtcs],2.3960, 2.3943
16.944,[kmtcs],2.4184, 2.3967
16.948,[kmtcs],2.4132, 2.3997
16.952,[kmtcs],2.4104, 2.4011
16.956,[kmtcs],2.4121, 2.4039
16.960,[kmtcs],2.4162, 2.4059
16.964,[kmtcs],2.4254, 2.4086
16.968,[kmtcs],2.4114, 2.4090
16.972,[kmtcs],2.4234, 2.4106
16.976,[kmtcs],2.4338, 2.4130
16.980,[kmtcs],2.4227, 2.4155
16.984,[kmtcs],2.4305, 2.4179
16.988,[kmtcs],2.4444, 2.4201
16.992,[kmtcs],2.4266, 2.4243
16.996,[kmtcs],2.4535, 2.4270
17.000,[kmtcs],2.4337, 2.4294
17.004,[kmtcs],2.4447, 2.4330
17.008,[kmtcs],2.4379, 2.4350
17.012,[kmtcs],2.4436, 2.4350
17.016,[kmtcs],2.4450, 2.4368
17.020,[kmtcs],2.4205, 2.4351
17.024,[kmtcs],2.4275, 2.4346
17.028,[kmtcs],2.4424, 2.4314
17.032,[kmtcs],2.4125, 2.4286
17.036,[kmtcs],2.4066, 2.4245
17.040,[kmtcs],2.4352, 2.4200
17.044,[kmtcs],2.4155, 2.4183
17.048,[kmtcs],2.4459, 2.4165
17.052,[kmtcs],2.4230, 2.4163
17.056,[kmtcs],2.4185, 2.4206
17.060,[kmtcs],2.4494, 2.4242
17.064,[kmtcs],2.4328, 2.4242
17.068,[kmtcs],2.4355, 2.4272
17.072,[kmtcs],2.4229, 2.4269
17.076,[kmtcs],2.4662, 2.4296
17.080,[kmtcs],2.4465, 2.4330
17.084,[kmtcs],2.4595, 2.4346
17.088,[kmtcs],2.4507, 2.4404
17.092,[kmtcs],2.4894, 2.4462
17.096,[kmtcs],2.4677, 2.4539
17.100,[kmtcs],2.4838, 2.4573
17.104,[kmtcs],2.4750, 2.4645
17.108,[kmtcs],2.4754, 2.4691
17.112,[kmtcs],2.4893, 2.4731
17.116,[kmtcs],2.4660, 2.4720
17.120,[kmtcs],2.4891, 2.4736
17.124,[kmtcs],2.4738, 2.4732
17.128,[kmtcs],2.4765, 2.4737
17.132,[kmtcs],2.4738, 2.4735
17.136,[kmtcs],2.4715, 2.4714
17.140,[kmtcs],2.4504, 2.4710
17.144,[kmtcs],2.4732, 2.4662
17.148,[kmtcs],2.4407, 2.4628
17.152,[kmtcs],2.4598, 2.4579
17.156,[kmtcs],2.4448, 2.4535
17.160,[kmtcs],2.4308, 2.4490
17.164,[kmtcs],2.4429, 2.4457
17.168,[kmtcs],2.4090, 2.4386
17.172,[kmtcs],2.4290, 2.4339
17.176,[kmtcs],2.4043, 2.4259
17.180,[kmtcs],2.4120, 2.4193
17.184,[kmtcs],2.4030, 2.4139
17.188,[kmtcs],2.3431, 2.4058
17.192,[kmtcs],2.3078, 2.3961
17.196,[kmtcs],2.3115, 2.3758
17.200,[kmtcs],2.2968, 2.3523
17.204,[kmtcs],2.3063, 2.3267
17.208,[kmtcs],2.2981, 2.3071
17.212,[kmtcs],2.3051, 2.2995
17.216,[kmtcs],2.3033, 2.2981
17.220,[kmtcs],2.2974, 2.2969
17.224,[kmtcs],2.3162, 2.2978
17.228,[kmtcs],2.3018, 2.2981
17.232,[kmtcs],2.3194, 2.3000
17.236,[kmtcs],2.3165, 2.3021
17.240,[kmtcs],2.2904, 2.3044
17.244,[kmtcs],2.2742, 2.3049
17.248,[kmtcs],2.2733, 2.2990
17.252,[kmtcs],2.2818, 2.2913
17.256,[kmtcs],2.3009, 2.2816
17.260,[kmtcs],2.2840, 2.2764
17.264,[kmtcs],2.3117, 2.2785
17.268,[kmtcs],2.3060, 2.2847
17.272,[kmtcs],2.3093, 2.2914
17.276,[kmtcs],2.3165, 2.2971
17.280,[kmtcs],2.3079, 2.3007
17.284,[kmtcs],2.3436, 2.3062
17.288,[kmtcs],2.3178, 2.3093
17.292,[kmtcs],2.3358, 2.3143
17.296,[kmtcs],2.3478, 2.3196
17.300,[kmtcs],2.3500, 2.3251
17.304,[kmtcs],2.3453, 2.3320
17.308,[kmtcs],2.3890, 2.3362
17.312,[kmtcs],2.3630, 2.3457
17.316,[kmtcs],2.4060, 2.3541
17.320,[kmtcs],2.3926, 2.3636
17.324,[kmtcs],2.4017, 2.3741
17.328,[kmtcs],2.4091, 2.3847
17.332,[kmtcs],2.3862, 2.3893
17.336,[kmtcs],2.4366, 2.3958
17.340,[kmtcs],2.4017, 2.3976
17.344,[kmtcs],2.4191, 2.4018
17.348,[kmtcs],2.4288, 2.4057
17.352,[kmtcs],2.4197, 2.4092
17.356,[kmtcs],2.4132, 2.4146
17.360,[kmtcs],2.4516, 2.4139
17.364,[kmtcs],2.3954, 2.4181
17.368,[kmtcs],2.4615, 2.4193
17.372,[kmtcs],2.4255, 2.4210
17.376,[kmtcs],2.4040, 2.4235
17.380,[kmtcs],2.4518, 2.4252
17.384,[kmtcs],2.3960, 2.4217
17.388,[kmtcs],2.4283, 2.4230
17.392,[kmtcs],2.3791, 2.4152
17.396,[kmtcs],2.4181, 2.4109
17.400,[kmtcs],2.3852, 2.4072
17.404,[kmtcs],2.3957, 2.3976
17.408,[kmtcs],2.3538, 2.3947
17.412,[kmtcs],2.4082, 2.3864
17.416,[kmtcs],2.3511, 2.3836
17.420,[kmtcs],2.3799, 2.3754
17.424,[kmtcs],2.3597, 2.3722
17.428,[kmtcs],2.3404, 2.3667
17.432,[kmtcs],2.3597, 2.3638
17.436,[kmtcs],2.2922, 2.3525
17.440,[kmtcs],2.3598, 2.3459
17.444,[kmtcs],2.3014, 2.3350
17.448,[kmtcs],2.2892, 2.3261
17.452,[kmtcs],2.2813, 2.3173
17.456,[kmtcs],2.2889, 2.3041
17.460,[kmtcs],2.2368, 2.2961
17.464,[kmtcs],2.2768, 2.2784
17.468,[kmtcs],2.2197, 2.2687
17.472,[kmtcs],2.2554, 2.2586
17.476,[kmtcs],2.2339, 2.2495
17.480,[kmtcs],2.1834, 2.2393
17.484,[kmtcs],2.2152, 2.2326
17.488,[kmtcs],2.1535, 2.2178
17.492,[kmtcs],2.1795, 2.2059
17.496,[kmtcs],2.1583, 2.1883
17.500,[kmtcs],2.1636, 2.1747
17.504,[kmtcs],2.1448, 2.1677
17.508,[kmtcs],2.1636, 2.1578
17.512,[kmtcs],2.1175, 2.1554
17.516,[kmtcs],2.1726, 2.1486
17.520,[kmtcs],2.1345, 2.1454
17.524,[kmtcs],2.1579, 2.1425
17.528,[kmtcs],2.1507, 2.1435
17.532,[kmtcs],2.1179, 2.1423
17.536,[kmtcs],2.1444, 2.1441
17.540,[kmtcs],2.1030, 2.1367
17.544,[kmtcs],2.1420, 2.1323
17.548,[kmtcs],2.1289, 2.1256
17.552,[kmtcs],2.1461, 2.1226
17.556,[kmtcs],2.1640, 2.1268
17.560,[kmtcs],2.1511, 2.1310
17.564,[kmtcs],2.1421, 2.1408
17.568,[kmtcs],2.1698, 2.1445
17.572,[kmtcs],2.1583, 2.1491
17.576,[kmtcs],2.1829, 2.1517
17.580,[kmtcs],2.1670, 2.1545
17.584,[kmtcs],2.1742, 2.1601
17.588,[kmtcs],2.1852, 2.1661
17.592,[kmtcs],2.1679, 2.1682
17.596,[kmtcs],2.1961, 2.1714
17.600,[kmtcs],2.1718, 2.1722
17.604,[kmtcs],2.1813, 2.1749
17.608,[kmtcs],2.1915, 2.1763
17.612,[kmtcs],2.1703, 2.1764
17.616,[kmtcs],2.1477, 2.1769
17.620,[kmtcs],2.1566, 2.1713
17.624,[kmtcs],2.1327, 2.1657
17.628,[kmtcs],2.1513, 2.1561
17.632,[kmtcs],2.1335, 2.1462
17.636,[kmtcs],2.1364, 2.1403
17.640,[kmtcs],2.1373, 2.1376
17.644,[kmtcs],2.0945, 2.1331
17.648,[kmtcs],2.1348, 2.1293
17.652,[kmtcs],2.0933, 2.1219
17.656,[kmtcs],2.1037, 2.1155
17.660,[kmtcs],2.0886, 2.1082
17.664,[kmtcs],2.0832, 2.1003
17.668,[kmtcs],2.0457, 2.0952
17.672,[kmtcs],2.0852, 2.0828
17.676,[kmtcs],2.0314, 2.0748
17.680,[kmtcs],2.0426, 2.0638
17.684,[kmtcs],2.0287, 2.0542
17.688,[kmtcs],2.0395, 2.0445
17.692,[kmtcs],2.0350, 2.0393
17.696,[kmtcs],2.0020, 2.0304
17.700,[kmtcs],2.0375, 2.0281
17.704,[kmtcs],2.0041, 2.0236
17.708,[kmtcs],2.0306, 2.0200
17.712,[kmtcs],2.0149, 2.0162
17.716,[kmtcs],1.9776, 2.0133
17.720,[kmtcs],1.9839, 2.0111
17.724,[kmtcs],1.9939, 2.0012
17.728,[kmtcs],1.9518, 1.9935
17.732,[kmtcs],1.9879, 1.9820
17.736,[kmtcs],1.9559, 1.9745
17.740,[kmtcs],1.9549, 1.9709
17.744,[kmtcs],1.9810, 1.9659
17.748,[kmtcs],1.9428, 1.9609
17.752,[kmtcs],1.9628, 1.9606
17.756,[kmtcs],1.9449, 1.9558
17.760,[kmtcs],1.9648, 1.9546
17.764,[kmtcs],1.9524, 1.9532
17.768,[kmtcs],1.9192, 1.9489
17.772,[kmtcs],1.9479, 1.9478
17.776,[kmtcs],1.9323, 1.9423
17.780,[kmtcs],1.9184, 1.9378
17.784,[kmtcs],1.9550, 1.9315
17.788,[kmtcs],1.9367, 1.9295
17.792,[kmtcs],1.9284, 1.9321
17.796,[kmtcs],1.9494, 1.9316
17.800,[kmtcs],1.9135, 1.9330
17.804,[kmtcs],1.9324, 1.9335
17.808,[kmtcs],1.9199, 1.9283
17.812,[kmtcs],1.9317, 1.9255
17.816,[kmtcs],1.9238, 1.9238
17.820,[kmtcs],1.9222, 1.9206
17.824,[kmtcs],1.9191, 1.9220
17.828,[kmtcs],1.9267, 1.9202
17.832,[kmtcs],1.9097, 1.9196
17.836,[kmtcs],1.9200, 1.9171
17.840,[kmtcs],1.9212, 1.9158
17.844,[kmtcs],1.9250, 1.9150
17.848,[kmtcs],1.9316, 1.9156
17.852,[kmtcs],1.9128, 1.9166
17.856,[kmtcs],1.9330, 1.9194
17.860,[kmtcs],1.9254, 1.9204
17.864,[kmtcs],1.9397, 1.9214
17.868,[kmtcs],1.9318, 1.9230
17.872,[kmtcs],1.9544, 1.9253
17.876,[kmtcs],1.9446, 1.9311
17.880,[kmtcs],1.9140, 1.9340
17.884,[kmtcs],1.8992, 1.9347
17.888,[kmtcs],1.9106, 1.9289
17.892,[kmtcs],1.8952, 1.9202
17.896,[kmtcs],1.9376, 1.9091
17.900,[kmtcs],1.9218, 1.9044
17.904,[kmtcs],1.9509, 1.9083
17.908,[kmtcs],1.9479, 1.9173
17.912,[kmtcs],1.9556, 1.9266
17.916,[kmtcs],2.0024, 1.9387
17.920,[kmtcs],1.9847, 1.9484
17.924,[kmtcs],2.0070, 1.9626
17.928,[kmtcs],2.0179, 1.9752
17.932,[kmtcs],2.0052, 1.9884
17.936,[kmtcs],2.0207, 1.9990
17.940,[kmtcs],2.0239, 2.0034
17.944,[kmtcs],2.0225, 2.0098
17.948,[kmtcs],2.0898, 2.0148
17.952,[kmtcs],2.0741, 2.0237
17.956,[kmtcs],2.1029, 2.0393
17.960,[kmtcs],2.1144, 2.0571
17.964,[kmtcs],2.1194, 2.0761
17.968,[kmtcs],2.1802, 2.0954
17.972,[kmtcs],2.1415, 2.1091
17.976,[kmtcs],2.1823, 2.1271
17.980,[kmtcs],2.1837, 2.1426
17.984,[kmtcs],2.1741, 2.1561
17.988,[kmtcs],2.1982, 2.1673
17.992,[kmtcs],2.2036, 2.1718
17.996,[kmtcs],2.1752, 2.1812
18.000,[kmtcs],2.2534, 2.1853
18.004,[kmtcs],2.2079, 2.1924
18.008,[kmtcs],2.2426, 2.2021
18.012,[kmtcs],2.2457, 2.2111
18.016,[kmtcs],2.2369, 2.2204
18.020,[kmtcs],2.2901, 2.2325
18.024,[kmtcs],2.2485, 2.2369
18.028,[kmtcs],2.2853, 2.2484
18.032,[kmtcs],2.2830, 2.2560
18.036,[kmtcs],2.2711, 2.2634
18.040,[kmtcs],2.2759, 2.2702
18.044,[kmtcs],2.3046, 2.2704
18.048,[kmtcs],2.2518, 2.2755
18.052,[kmtcs],2.3309, 2.2757
18.056,[kmtcs],2.2889, 2.2790
18.060,[kmtcs],2.3060, 2.2849
18.064,[kmtcs],2.3201, 2.2912
18.068,[kmtcs],2.3099, 2.2952
18.072,[kmtcs],2.3466, 2.3054
18.076,[kmtcs],2.3039, 2.3070
18.080,[kmtcs],2.3349, 2.3142
18.084,[kmtcs],2.3448, 2.3185
18.088,[kmtcs],2.3207, 2.3213
18.092,[kmtcs],2.3326, 2.3249
18.096,[kmtcs],2.3307, 2.3241
18.100,[kmtcs],2.2981, 2.3268
18.104,[kmtcs],2.3596, 2.3234
18.108,[kmtcs],2.3140, 2.3206
18.112,[kmtcs],2.2974, 2.3208
18.116,[kmtcs],2.3318, 2.3185
18.120,[kmtcs],2.2848, 2.3152
18.124,[kmtcs],2.3286, 2.3132
18.128,[kmtcs],2.2974, 2.3050
18.132,[kmtcs],2.3225, 2.3044
18.136,[kmtcs],2.3301, 2.3068
18.140,[kmtcs],2.2952, 2.3064
18.144,[kmtcs],2.2910, 2.3104
18.148,[kmtcs],2.3041, 2.3061
18.152,[kmtcs],2.2648, 2.3026
18.156,[kmtcs],2.3019, 2.2937
18.160,[kmtcs],2.2775, 2.2858
18.164,[kmtcs],2.2611, 2.2825
18.168,[kmtcs],2.2787, 2.2786
18.172,[kmtcs],2.2414, 2.2723
18.176,[kmtcs],2.2641, 2.2685
18.180,[kmtcs],2.2353, 2.2593
18.184,[kmtcs],2.2551, 2.2531
18.188,[kmtcs],2.2387, 2.2489
18.192,[kmtcs],2.2116, 2.2423
18.196,[kmtcs],2.2013, 2.2378
18.200,[kmtcs],2.2127, 2.2272
18.204,[kmtcs],2.1725, 2.2177
18.208,[kmtcs],2.1914, 2.2043
18.212,[kmtcs],2.1763, 2.1938
18.216,[kmtcs],2.1872, 2.1869
18.220,[kmtcs],2.1763, 2.1819
18.224,[kmtcs],2.1313, 2.1758
18.228,[kmtcs],2.1643, 2.1719
18.232,[kmtcs],2.1107, 2.1623
18.236,[kmtcs],2.1417, 2.1516
18.240,[kmtcs],2.1252, 2.1396
18.244,[kmtcs],2.1226, 2.1306
18.248,[kmtcs],2.1240, 2.1276
18.252,[kmtcs],2.1207, 2.1215
18.256,[kmtcs],2.0969, 2.1213
18.260,[kmtcs],2.1453, 2.1163
18.264,[kmtcs],2.0829, 2.1142
18.268,[kmtcs],2.1208, 2.1115
18.272,[kmtcs],2.1130, 2.1091
18.276,[kmtcs],2.1009, 2.1071
18.280,[kmtcs],2.1056, 2.1072
18.284,[kmtcs],2.0743, 2.1012
18.288,[kmtcs],2.1214, 2.1013
18.292,[kmtcs],2.0801, 2.0960
18.296,[kmtcs],2.0976, 2.0925
18.300,[kmtcs],2.1165, 2.0920
18.304,[kmtcs],2.1076, 2.0927
18.308,[kmtcs],2.0940, 2.0977
18.312,[kmtcs],2.1421, 2.0979
18.316,[kmtcs],2.1027, 2.1044
18.320,[kmtcs],2.1387, 2.1083
18.324,[kmtcs],2.1258, 2.1116
18.328,[kmtcs],2.1116, 2.1162
18.332,[kmtcs],2.1322, 2.1204
18.336,[kmtcs],2.0858, 2.1174
18.340,[kmtcs],2.1280, 2.1168
18.344,[kmtcs],2.1161, 2.1115
18.348,[kmtcs],2.1154, 2.1092
18.352,[kmtcs],2.1424, 2.1107
18.356,[kmtcs],2.1420, 2.1127
18.360,[kmtcs],2.1236, 2.1216
18.364,[kmtcs],2.1861, 2.1260
18.368,[kmtcs],2.1542, 2.1344
18.372,[kmtcs],2.1780, 2.1438
18.376,[kmtcs],2.1954, 2.1521
18.380,[kmtcs],2.1695, 2.1618
18.384,[kmtcs],2.1737, 2.1715
18.388,[kmtcs],2.1465, 2.1710
18.392,[kmtcs],2.1797, 2.1711
18.396,[kmtcs],2.1841, 2.1671
18.400,[kmtcs],2.1768, 2.1637
18.404,[kmtcs],2.2011, 2.1672
18.408,[kmtcs],2.1932, 2.1727
18.412,[kmtcs],2.2034, 2.1817
18.416,[kmtcs],2.2270, 2.1871
18.420,[kmtcs],2.2108, 2.1938
18.424,[kmtcs],2.2303, 2.2021
18.428,[kmtcs],2.2522, 2.2087
18.432,[kmtcs],2.2376, 2.2178
18.436,[kmtcs],2.2314, 2.2256
18.440,[kmtcs],2.2292, 2.2296
18.444,[kmtcs],2.2619, 2.2336
18.448,[kmtcs],2.2357, 2.2345
18.452,[kmtcs],2.2408, 2.2340
18.456,[kmtcs],2.2605, 2.2366
18.460,[kmtcs],2.2526, 2.2403
18.464,[kmtcs],2.2487, 2.2437
18.468,[kmtcs],2.2493, 2.2437
18.472,[kmtcs],2.2499, 2.2466
18.476,[kmtcs],2.2623, 2.2474
18.480,[kmtcs],2.2538, 2.2465
18.484,[kmtcs],2.2451, 2.2476
18.488,[kmtcs],2.2437, 2.2484
18.492,[kmtcs],2.2397, 2.2472
18.496,[kmtcs],2.2440, 2.2444
18.500,[kmtcs],2.2297, 2.2398
18.504,[kmtcs],2.2260, 2.2363
18.508,[kmtcs],2.2198, 2.2328
18.512,[kmtcs],2.2221, 2.2281
18.516,[kmtcs],2.2123, 2.2231
18.520,[kmtcs],2.2109, 2.2177
18.524,[kmtcs],2.2018, 2.2138
18.528,[kmtcs],2.2163, 2.2099
18.532,[kmtcs],2.1971, 2.2068
18.536,[kmtcs],2.1925, 2.2032
18.540,[kmtcs],2.1851, 2.2000
18.544,[kmtcs],2.1773, 2.1951
18.548,[kmtcs],2.1835, 2.1895
18.552,[kmtcs],2.1524, 2.1817
18.556,[kmtcs],2.1660, 2.1754
18.560,[kmtcs],2.1502, 2.1687
18.564,[kmtcs],2.1443, 2.1617
18.568,[kmtcs],2.1456, 2.1550
18.572,[kmtcs],2.1397, 2.1479
18.576,[kmtcs],2.1245, 2.1441
18.580,[kmtcs],2.1464, 2.1381
18.584,[kmtcs],2.1164, 2.1344
18.588,[kmtcs],2.1090, 2.1303
18.592,[kmtcs],2.1083, 2.1245
18.596,[kmtcs],2.0938, 2.1176
18.600,[kmtcs],2.1222, 2.1111
18.604,[kmtcs],2.0958, 2.1036
18.608,[kmtcs],2.1190, 2.1019
18.612,[kmtcs],2.1127, 2.1027
18.616,[kmtcs],2.1125, 2.1043
18.620,[kmtcs],2.1345, 2.1079
18.624,[kmtcs],2.1342, 2.1097
18.628,[kmtcs],2.1181, 2.1160
18.632,[kmtcs],2.1699, 2.1201
18.636,[kmtcs],2.1376, 2.1268
18.640,[kmtcs],2.1020, 2.1323
18.644,[kmtcs],2.1130, 2.1318
18.648,[kmtcs],2.0927, 2.1267
18.652,[kmtcs],2.1416, 2.1195
18.656,[kmtcs],2.1060, 2.1087
18.660,[kmtcs],2.1399, 2.1071
18.664,[kmtcs],2.1366, 2.1131
18.668,[kmtcs],2.1250, 2.1184
18.672,[kmtcs],2.1730, 2.1261
18.676,[kmtcs],2.1591, 2.1299
18.680,[kmtcs],2.1622, 2.1400
18.684,[kmtcs],2.1972, 2.1475
18.688,[kmtcs],2.1840, 2.1575
18.692,[kmtcs],2.1706, 2.1682
18.696,[kmtcs],2.1920, 2.1722
18.700,[kmtcs],2.1648, 2.1766
18.704,[kmtcs],2.2055, 2.1782
18.708,[kmtcs],2.1878, 2.1767
18.712,[kmtcs],2.2173, 2.1796
18.716,[kmtcs],2.2123, 2.1866
18.720,[kmtcs],2.2021, 2.1925
18.724,[kmtcs],2.2483, 2.2017
18.728,[kmtcs],2.2229, 2.2068
18.732,[kmtcs],2.2432, 2.2150
18.736,[kmtcs],2.2535, 2.2209
18.740,[kmtcs],2.2615, 2.2292
18.744,[kmtcs],2.2586, 2.2388
18.748,[kmtcs],2.2876, 2.2442
